LAT,LON,VILLAGE,BD_JO_NOM_,DEF_TYPE,REPERTOIRE,ZS,AS_,PROVINCE,DISTRICT,TERRITOIRE,SECTEUR,GROUPEMENT,DATUM,COORDLATLO,TYPE_GPS,DATE_DATA,SOURCE_DAT,AS_N_DECOU,pVILLAGE,pVillageC,NC2000,NC2001,NC2002,NC2003,NC2004,NC2005,NC2006,NC2007,NC2008,NC2009,NC2010,NC2011,NC2012,totalCases
-4.61778,19.19014,NSIEDANA,NSIEDANA,VILLAGE,REPERTOIRE,BULUNGU,EKUBI,BANDUNDU,KWILU,BULUNGU,NIADI NKARA,EKUBI,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,EKUBI,NSIEDANA,EKUBI NSIEDANA,0,4,5,3,2,12,0,5,3,0,0,0,0,34
-4.67265,18.67256,BIKUNDIDI,BIKUNDIDI,VILLAGE,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,BIONGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,BIKUNDIDI,KAZAMBA PINDI BIKUNDIDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.68322,18.64733,BIONGA I,BIONGA I,VILLAGE,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,BIONGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,BIONGA I,KAZAMBA PINDI BIONGA I,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.69858,18.66538,BIONGA II,BIONGA II,VILLAGE,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,BIONGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,BIONGA II,KAZAMBA PINDI BIONGA II,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.63276,18.70142,BUKANGA,BUKANGA,VILLAGE,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,MBANZA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,BUKANGA,KAZAMBA PINDI BUKANGA,0,0,0,0,0,0,0,0,0,0,0,56,1,57
-4.62341,18.69987,BUKANGA NORD,BUKANGA NORD,VILLAGE,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,MBANZA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,BUKANGA NOR,KAZAMBA PINDI BUKANGA NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.60946,18.68923,BUKANGA SENGI,BUKANGA SENGI,VILLAGE,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,MBANZA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,BUKANGA SEN,KAZAMBA PINDI BUKANGA SEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.62893,18.70662,FERME BUKANGA NORD,FERME BUKANGA NORD,FERME,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,MBANZA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,FERME BUKAN,KAZAMBA PINDI FERME BUKAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.59349,18.68314,FERME BUKANGA SENGI,FERME BUKANGA SENGI,FERME,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,MBANZA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,FERME BUKAN,KAZAMBA PINDI FERME BUKAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.65407,18.66498,FERME KILUSE,FERME KILUSE,FERME,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,MBANZA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,FERME KILUS,KAZAMBA PINDI FERME KILUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.57867,18.67599,FERME KINGOMBO I/FERME KINGOMBO II,FERME KINGOMBO I/FERME KINGOMBO II,FERME,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,MBANZA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,FERME KINGO,KAZAMBA PINDI FERME KINGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.66412,18.64648,FERME KINGWEME,FERME KINGWEME,FERME,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,BIONGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,FERME KINGW,KAZAMBA PINDI FERME KINGW,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.63275,18.6483,FERME MILUNDU,FERME MILUNDU,FERME,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,MBANZA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,FERME MILUN,KAZAMBA PINDI FERME MILUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.69672,18.65105,FERME MINGOMBO,FERME MINGOMBO,FERME,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,BIONGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,FERME MINGO,KAZAMBA PINDI FERME MINGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.56027,18.6525,FERME SONGO II,FERME SONGO II,FERME,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,SONGO,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,FERME SONGO,KAZAMBA PINDI FERME SONGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.6284,18.67117,KAZAMBA PINDI,KAZAMBA PINDI,CS,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,MBANZA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,KAZAMBA PIN,KAZAMBA PINDI KAZAMBA PIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.69841,18.66198,KIBUKA,KIBUKA,VILLAGE,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,BIONGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,KIBUKA,KAZAMBA PINDI KIBUKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.63587,18.70318,KIDALA DANGU,KIDALA DANGU,VILLAGE,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,MBANZA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,KIDALA DANG,KAZAMBA PINDI KIDALA DANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.67224,18.66943,KILESA,KILESA,VILLAGE,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,BIONGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,KILESA,KAZAMBA PINDI KILESA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.57817,18.6664,KIMBA KWILU,KIMBA KWILU,VILLAGE,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,SONGO,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,KIMBA KWILU,KAZAMBA PINDI KIMBA KWILU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.62554,18.65345,KIMBATA/KIKANGU,KIMBATA/KIKANGU,VILLAGE,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,SONGO,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,KIMBATA/KIK,KAZAMBA PINDI KIMBATA/KIK,0,0,0,0,0,3,1,0,0,0,0,0,0,4
-4.66443,18.6679,KIMBIMBI,KIMBIMBI (D),VILLAGE,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,BIONGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,KIMBIMBI,KAZAMBA PINDI KIMBIMBI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.67304,18.65157,KINDALA,KINDALA (D),VILLAGE,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,BIONGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,KINDALA,KAZAMBA PINDI KINDALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.60443,18.66697,KINGWAYA,KINGWAYA,VILLAGE,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,MBANZA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,KINGWAYA,KAZAMBA PINDI KINGWAYA,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-4.64034,18.70385,KINZUNDU,KINZUNDU,VILLAGE,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,MBANZA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,KINZUNDU,KAZAMBA PINDI KINZUNDU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.65912,18.6572,KISALA,KISALA,VILLAGE,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,BIONGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,KISALA,KAZAMBA PINDI KISALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.60547,18.68857,KONGO I (KONGO KISAWANI),KONGO I (KONGO KISAWANI),VILLAGE,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,MBANZA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,KONGO I (KO,KAZAMBA PINDI KONGO I (KO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.60432,18.68809,KONGO II,KONGO II,VILLAGE,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,MBANZA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,KONGO II,KAZAMBA PINDI KONGO II,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.70481,18.64685,MANZANZA,MANZANZA,VILLAGE,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,BIONGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,MANZANZA,KAZAMBA PINDI MANZANZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.69076,18.65188,MBAMBA II,MBAMBA II,VILLAGE,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,BIONGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,MBAMBA II,KAZAMBA PINDI MBAMBA II,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.66201,18.65974,MULEMBA,MULEMBA,VILLAGE,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,MBANZA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,MULEMBA,KAZAMBA PINDI MULEMBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.6726,18.64873,MUNDONDA,MUNDONDA,VILLAGE,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,BIONGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,MUNDONDA,KAZAMBA PINDI MUNDONDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.62476,18.65498,MUTENDU/FERME KUZABA,MUTENDU/FERME KUZABA,VILLAGE,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,MBANZA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,MUTENDU/FER,KAZAMBA PINDI MUTENDU/FER,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.61749,18.6809,PASIKIBONGO,PASIKIBONGO,VILLAGE,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,MBANZA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,PASIKIBONGO,KAZAMBA PINDI PASIKIBONGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.58338,18.69082,PINDI STATION (PINDI WANGATA),PINDI STATION (PINDI WANGATA),VILLAGE/BAC,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,MBANZA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,PINDI STATI,KAZAMBA PINDI PINDI STATI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.56668,18.63739,SONGO,SONGO (D1),VILLAGE,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,SONGO,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,SONGO,KAZAMBA PINDI SONGO,0,0,0,0,0,4,1,0,0,0,1,0,0,6
-4.53722,18.64226,YOKO,YOKO,VILLAGE,REPERTOIRE,BULUNGU,KAZAMBA PINDI,BANDUNDU,KWILU,BULUNGU,NKO,SONGO,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KAZAMBA PINDI,YOKO,KAZAMBA PINDI YOKO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.66678,19.008,BA MOSAY,BA MOSAY,PS,REPERTOIRE,BULUNGU,KIA KIA,BANDUNDU,KWILU,BULUNGU,NIADI NKARA,KIA KIA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KIA KIA,BA MOSAY,KIA KIA BA MOSAY,1,0,0,0,0,1,1,1,0,1,1,0,0,6
-4.6746,19.0037,BODWA,BODWA,PS,REPERTOIRE,BULUNGU,KIA KIA,BANDUNDU,KWILU,BULUNGU,NIADI NKARA,MUSENGE,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KIA KIA,BODWA,KIA KIA BODWA,0,0,0,0,0,3,1,0,0,0,0,0,0,4
-4.64969,19.06018,BUSONGO,BUSONGO (D1),VILLAGE,REPERTOIRE,BULUNGU,KIA KIA,BANDUNDU,KWILU,BULUNGU,NIADI NKARA,KIA KIA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KIA KIA,BUSONGO,KIA KIA BUSONGO,1,1,0,1,1,2,6,1,2,2,3,0,0,20
-4.67184,19.06752,CAMP INSTITUT NTOSANZIALA/FERME NTOSANGWALA,CAMP INSTITUT NTOSANZIALA/FERME NTOSANGWALA,VILLAGE,REPERTOIRE,BULUNGU,KIA KIA,BANDUNDU,KWILU,BULUNGU,NIADI NKARA,KIA KIA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KIA KIA,CAMP INSTIT,KIA KIA CAMP INSTIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.65988,19.05853,FERME BWABA,FERME BWABA,FERME,REPERTOIRE,BULUNGU,KIA KIA,BANDUNDU,KWILU,BULUNGU,NIADI NKARA,KIA KIA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KIA KIA,FERME BWABA,KIA KIA FERME BWABA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.69855,19.01164,FERME BWALEKER,FERME BWALEKER,FERME,REPERTOIRE,BULUNGU,KIA KIA,BANDUNDU,KWILU,BULUNGU,NIADI NKARA,KIA KIA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KIA KIA,FERME BWALE,KIA KIA FERME BWALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.68973,19.06199,FERME KIZUNGA,FERME KIZUNGA,FERME,REPERTOIRE,BULUNGU,KIA KIA,BANDUNDU,KWILU,BULUNGU,NIADI NKARA,KIA KIA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KIA KIA,FERME KIZUN,KIA KIA FERME KIZUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.71841,19.01058,FERME LUWUBO,FERME LUWUBO,FERME,REPERTOIRE,BULUNGU,KIA KIA,BANDUNDU,KWILU,BULUNGU,NIADI NKARA,NGWEME,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KIA KIA,FERME LUWUB,KIA KIA FERME LUWUB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.64047,19.05386,FERME MPUTAMBEY,FERME MPUTAMBEY,FERME,REPERTOIRE,BULUNGU,KIA KIA,BANDUNDU,KWILU,BULUNGU,NIADI NKARA,KIA KIA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KIA KIA,FERME MPUTA,KIA KIA FERME MPUTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.68152,19.00336,FERME MUKULU,FERME MUKULU,FERME,REPERTOIRE,BULUNGU,KIA KIA,BANDUNDU,KWILU,BULUNGU,NIADI NKARA,MUSENGE,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KIA KIA,FERME MUKUL,KIA KIA FERME MUKUL,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-4.67152,19.03597,FERME MUNGWATA/FERME LASONE,FERME MUNGWATA/FERME LASONE,FERME,REPERTOIRE,BULUNGU,KIA KIA,BANDUNDU,KWILU,BULUNGU,NIADI NKARA,KIA KIA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KIA KIA,FERME MUNGW,KIA KIA FERME MUNGW,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.68575,19.00437,FERME SANGA SANGA,FERME SANGA SANGA,FERME,REPERTOIRE,BULUNGU,KIA KIA,BANDUNDU,KWILU,BULUNGU,NIADI NKARA,KIA KIA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KIA KIA,FERME SANGA,KIA KIA FERME SANGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.68783,19.05812,IKB,IKB,VILLAGE,REPERTOIRE,BULUNGU,KIA KIA,BANDUNDU,KWILU,BULUNGU,NIADI NKARA,KIA KIA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KIA KIA,IKB,KIA KIA IKB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.7152,19.01146,ITERA,ITERA,VILLAGE,REPERTOIRE,BULUNGU,KIA KIA,BANDUNDU,KWILU,BULUNGU,NIADI NKARA,KIA KIA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KIA KIA,ITERA,KIA KIA ITERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.67028,19.04589,KIA KIA I/IMPUMU,KIA KIA I/IMPUMU,CS,REPERTOIRE,BULUNGU,KIA KIA,BANDUNDU,KWILU,BULUNGU,NIADI NKARA,KIA KIA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KIA KIA,KIA KIA I/I,KIA KIA KIA KIA I/I,0,1,0,0,1,2,0,4,0,4,0,0,0,12
-4.69206,19.00713,KIMWANZA,KIMWANZA,PS,REPERTOIRE,BULUNGU,KIA KIA,BANDUNDU,KWILU,BULUNGU,NIADI NKARA,KIA KIA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KIA KIA,KIMWANZA,KIA KIA KIMWANZA,0,0,0,0,0,0,0,0,0,0,0,0,5,5
-4.62181,19.05119,LUPAKA I,LUPAKA I,VILLAGE,REPERTOIRE,BULUNGU,KIA KIA,BANDUNDU,KWILU,BULUNGU,NIADI NKARA,KIA KIA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KIA KIA,LUPAKA I,KIA KIA LUPAKA I,0,2,1,0,1,3,2,0,0,0,0,0,0,9
-4.61633,19.00829,LUPAKA II,LUPAKA II,VILLAGE,REPERTOIRE,BULUNGU,KIA KIA,BANDUNDU,KWILU,BULUNGU,NIADI NKARA,KIA KIA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KIA KIA,LUPAKA II,KIA KIA LUPAKA II,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.6726,19.06369,MIKINGI,MIKINGI (D1),VILLAGE,REPERTOIRE,BULUNGU,KIA KIA,BANDUNDU,KWILU,BULUNGU,NIADI NKARA,KIA KIA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KIA KIA,MIKINGI,KIA KIA MIKINGI,5,8,5,2,1,0,8,3,2,8,2,12,2,58
-4.66751,19.01922,MOSAY,MOSAY,VILLAGE,REPERTOIRE,BULUNGU,KIA KIA,BANDUNDU,KWILU,BULUNGU,NIADI NKARA,KIA KIA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KIA KIA,MOSAY,KIA KIA MOSAY,0,0,0,0,0,0,0,0,0,2,0,0,0,2
-4.66297,18.99951,NTOLUKWA,NTOLUKWA,PS,REPERTOIRE,BULUNGU,KIA KIA,BANDUNDU,KWILU,BULUNGU,NIADI NKARA,MUSENGE,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KIA KIA,NTOLUKWA,KIA KIA NTOLUKWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.79191,18.46333,BA KIWUTU,BA KIWUTU,VILLAGE,REPERTOIRE,BULUNGU,KIWUTU,BANDUNDU,KWILU,BULUNGU,NKO,MBONGA KAKESA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KIWUTU,BA KIWUTU,KIWUTU BA KIWUTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.75439,18.526,CAMP KITIAKA,CAMP KITIAKA,VILLAGE,REPERTOIRE,BULUNGU,KIWUTU,BANDUNDU,KWILU,BULUNGU,NKO,MBONGA KAKESA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KIWUTU,CAMP KITIAK,KIWUTU CAMP KITIAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.78947,18.52119,CAMP NGULA,CAMP NGULA,PS,REPERTOIRE,BULUNGU,KIWUTU,BANDUNDU,KWILU,BULUNGU,NKO,MBONGA KAKESA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KIWUTU,CAMP NGULA,KIWUTU CAMP NGULA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.85529,18.50597,FERME DAKA,FERME DAKA,FERME,REPERTOIRE,BULUNGU,KIWUTU,BANDUNDU,KWILU,BULUNGU,NKO,KISHONGO,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KIWUTU,FERME DAKA,KIWUTU FERME DAKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.79065,18.49968,FERME DIBU,FERME DIBU,FERME,REPERTOIRE,BULUNGU,KIWUTU,BANDUNDU,KWILU,BULUNGU,NKO,MBONGA KAKESA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KIWUTU,FERME DIBU,KIWUTU FERME DIBU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.79623,18.48998,FERME KANZA,FERME KANZA,FERME,REPERTOIRE,BULUNGU,KIWUTU,BANDUNDU,KWILU,BULUNGU,NKO,MBONGA KAKESA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KIWUTU,FERME KANZA,KIWUTU FERME KANZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.81299,18.50606,FERME KIMBENGI,FERME KIMBENGI,FERME,REPERTOIRE,BULUNGU,KIWUTU,BANDUNDU,KWILU,BULUNGU,NKO,MBONGA KAKESA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,NOVEMBRE 2008,PNLTHA-CTB,KIWUTU,FERME KIMBE,KIWUTU FERME KIMBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
